word,nbhd_dist_100,word2vec_recipe_base_nbhd_dist_100,ambiguity_type
circus,0.4801912167820768,0.3443625,P
glitter,0.4023110185857874,0.32275954,P
poultry,0.4274452962420628,0.397631,M
bran,0.3813954705109567,0.3971251,M
withhold,0.5458468643037406,0.2823215,P
ferret,0.534338719819985,0.18964504,P
raspberry,0.2823724303333619,0.3184855,P
uncover,0.4773571007506021,0.44815367,P
assure,0.4835171500023047,0.4259612,P
moron,0.4653783880492496,0.1775675,P
lipstick,0.4179984929648098,0.19032125,M
tedious,0.4063701599246706,0.258818,M
clover,0.3485389835952094,0.44322982,P
facility,0.5269050942552964,0.16217704,P
caviar,0.3999357398955129,0.4243956,M
shuffle,0.5935367038071258,0.33903876,P
spout,0.5005660912724296,0.4278758,P
salon,0.4518896243551092,0.19376855,P
excellent,0.4889891518682986,0.35806504,M
entire,0.6024927636679779,0.46849212,P
dependable,0.5172859612062957,0.34619635,M
dirt,0.4554722846715706,0.43313554,P
ruthless,0.4083605243037554,0.17858654,M
handful,0.5236947556099668,0.48534432,P
purse,0.5810547586289827,0.36201972,P
disguise,0.4632825143384524,0.20982102,P
adapt,0.5006231712761353,0.2578603,P
amaze,0.5280997524194064,0.124881506,M
tragedy,0.4872407018437318,0.12977183,P
sparkle,0.4249699128797989,0.3753489,P
sloppy,0.4923251924720533,0.38741624,P
dainty,0.3939380107399657,0.38836247,P
skin,0.3719333468466798,0.39199996,P
exclusive,0.6289901133390652,0.25772202,P
smoker,0.5569471150386732,0.39269483,P
song,0.3127263374975342,0.2043164,P
imitation,0.4581931562338345,0.45752415,P
ceremony,0.4916699876743698,0.116030104,P
award,0.4317947217014514,0.20297569,P
beetle,0.3609266459564436,0.21385854,H
maiden,0.622952463580949,0.12972185,P
ton,0.5673467825326279,0.45042232,P
shotgun,0.4398445486666714,0.17570591,M
continuous,0.5324683573299136,0.45176658,M
hydrogen,0.3176690255671983,0.2870832,M
necklace,0.3855366383108334,0.23357777,M
goat,0.3716836709598482,0.32955563,P
challenge,0.5498114265316907,0.25904453,P
material,0.5721717421203478,0.34998065,P
noodle,0.3514843059576995,0.37238342,H
invaluable,0.5284079472027365,0.121679574,M
nanny,0.4577697205075744,0.19247442,M
shovel,0.4685427040678542,0.4270861,P
yield,0.4850800742313603,0.44836417,P
tiny,0.536055287367626,0.42934048,M
moon,0.4816973613583417,0.4105731,P
memory,0.5165136413041381,0.1829236,P
debate,0.5008489188920915,0.16715494,P
useless,0.4629375439052803,0.1956027,P
governor,0.4990840557850016,0.10856901,P
suggestion,0.4835622033631784,0.35942817,P
backpack,0.4258441675887349,0.26417932,P
brunette,0.385991338728693,0.20035484,P
exclude,0.5485639640472674,0.33539182,P
skate,0.4703368729871215,0.37271306,H
platform,0.5978465606551157,0.2997254,P
movement,0.5700456852229032,0.35364473,P
explore,0.5180971422333998,0.2601733,P
confess,0.4782668684389737,0.116826326,P
burner,0.5652503889095591,0.39305943,P
vital,0.5356676471071631,0.37211436,P
bless,0.486407031661809,0.20130569,P
recognize,0.5086796486384775,0.22824791,P
uneasy,0.4829328573419241,0.12358241,P
giggle,0.3870204883215078,0.25471458,P
threaten,0.4315475674222289,0.36865067,P
drought,0.5019823789723016,0.2421356,P
harmless,0.5086628724379082,0.19448857,M
slop,0.5378810912010163,0.33013916,P
danger,0.5106968821663591,0.3274167,P
modest,0.5471067876644738,0.3318092,P
strike,0.5405783832919229,0.33728653,P
attract,0.5099996682869244,0.16528231,P
separation,0.5967113584218239,0.35609698,P
nod,0.5491094406679151,0.15894413,P
dismiss,0.5306444607291945,0.12868287,P
instinct,0.460780839953876,0.13100348,P
sin,0.4646360966518826,0.34545958,H
fireworks,0.5079796681990544,0.2600912,P
bra,0.3905094968273815,0.20252568,M
snowball,0.6134159462891754,0.35002658,P
boardwalk,0.4363077488434719,0.1923181,M
cancer,0.3124440332420524,0.20618486,P
compromise,0.5004826217208668,0.194521,P
terrible,0.4087664502072733,0.1871169,P
stew,0.292045624566651,0.3746116,P
region,0.5273725815109942,0.20695964,P
shine,0.4814994167931124,0.4042034,P
sacrifice,0.549204312319155,0.20575224,P
triple,0.5604528128727847,0.4177863,P
likely,0.5120453702975984,0.3096181,P
bonfire,0.5569587783389246,0.2863718,M
price,0.5567301219403673,0.2813372,P
seal,0.6108020880753977,0.40638375,H
useful,0.4846246393422074,0.32733953,M
pint,0.3946155393232496,0.3690721,P
curl,0.4979270301504486,0.4880566,P
jig,0.512160290487942,0.17757668,H
canvas,0.4663212139940578,0.31988057,P
liner,0.5815044759213572,0.44450343,H
endless,0.46622627541459,0.32069534,P
leg,0.5187896625757229,0.34415644,P
visible,0.5091211777584774,0.42515942,P
splash,0.5422687267739957,0.43982,P
suck,0.4652803808147246,0.3502421,P
deodorant,0.4254517265163619,0.2079678,P
crisis,0.4989416098386916,0.202729,P
jiffy,0.5300388365230704,0.406157,M
ketchup,0.3380899255743797,0.35884187,M
mile,0.4665583767388165,0.47440895,P
cloud,0.5573701125904518,0.4034433,P
perfection,0.4568914953302251,0.36006844,P
surgical,0.3931253367045227,0.2468033,P
sulfur,0.3485503549963027,0.21385282,P
royal,0.453394387177057,0.34328148,P
disagree,0.4828338464658411,0.09719065,P
renew,0.5349260997376671,0.25936097,P
voice,0.4821065763392985,0.13983712,P
raccoon,0.3490204335545852,0.3573201,P
finale,0.4899335562696553,0.2924149,P
crawl,0.5028558706594345,0.2623424,P
underwater,0.4684891265183381,0.43496183,P
edible,0.3558564237126673,0.3528666,P
zebra,0.3824647098091026,0.29838133,M
insurance,0.4391293593010437,0.3026383,P
bake,0.3701594640301382,0.47670424,P
final,0.5201945174010406,0.4429384,P
cello,0.2708496424105175,0.26632634,M
symbol,0.5125621250731304,0.20595203,P
physician,0.3957002280694977,0.13980266,P
seafood,0.3543213041883015,0.3409485,M
stage,0.5673316502458019,0.3724845,P
nearby,0.4871258629853806,0.43927178,P
ether,0.3559596414879138,0.20790677,P
kingdom,0.4896705510198652,0.13818748,P
ham,0.3579731260188346,0.4020352,H
everyday,0.526807851036536,0.33094636,P
breed,0.4597645980230524,0.17198892,P
rowboat,0.4293006546464133,0.2128973,M
industrial,0.5474650355977868,0.24920237,P
appetizer,0.2855980346214838,0.41495147,M
novelty,0.4717435141820108,0.2040181,P
blind,0.5794985360616017,0.48596156,P
press,0.5925571722907435,0.44983894,H
presence,0.5979516364454975,0.2283744,P
disregard,0.5114380084959841,0.41199544,P
bungalow,0.4057964024941908,0.1587683,M
trip,0.4871195166640401,0.2912539,P
delight,0.4280846977033088,0.29679105,P
excessive,0.5090268327449629,0.4584881,M
windmill,0.491216345214553,0.24793291,P
enhance,0.446336229152751,0.29897833,M
chicken,0.2841357084107681,0.3755334,P
bunch,0.4815022880285617,0.40647212,P
tremble,0.4931645051652793,0.30527058,P
acute,0.4665456644884092,0.24388447,P
wooden,0.3914210512131446,0.511456,P
electronic,0.4882054186275396,0.34994644,P
sire,0.4031387828938883,0.25451392,P
delightful,0.3436564117869568,0.2718442,M
bastard,0.5002968714587669,0.19197212,P
kamikaze,0.5030839437630658,0.16444159,M
shudder,0.4892795538246273,0.12470025,P
heed,0.5309646775308383,0.09540947,P
upward,0.5257267380038888,0.30609366,P
communion,0.4340441831830456,0.2442776,P
wand,0.5344033560425685,0.37837628,P
pesky,0.527826818388358,0.242612,M
forehead,0.3868970187229308,0.17797805,P
improve,0.4798155527202746,0.324511,P
wholesale,0.5492898430772042,0.18502676,P
arrogant,0.3464982199203716,0.21237762,P
extraction,0.4844121122993435,0.35227525,P
tree,0.380957196934599,0.26996315,P
healthy,0.5376069667414527,0.47977245,P
chat,0.4777113008182118,0.32479215,P
custard,0.2775507943277439,0.41497365,M
support,0.554125059770079,0.32307038,P
facial,0.4442049572038854,0.3405015,P
test,0.5540071019217904,0.46216816,H
herring,0.373323516215352,0.4149722,P
precaution,0.5657303453691412,0.26977193,P
monk,0.4208236336642434,0.33367828,M
objective,0.5329421232733573,0.25146168,P
hick,0.4574876224196497,0.17840575,M
scroll,0.4860559917840427,0.24659601,P
molten,0.3943366010405741,0.39422172,P
hop,0.4029552227200538,0.32537448,H
suggest,0.47345638996185,0.37416333,P
poodle,0.4542355551739046,0.22171463,M
rival,0.5458365767315148,0.29102936,P
variation,0.4625711763984143,0.3626179,P
comfy,0.4086652282608159,0.23144096,M
probe,0.5224658287459917,0.33569324,P
saline,0.4117322116603965,0.30808267,P
decorator,0.4644663886642211,0.3150177,M
paint,0.4454239444211774,0.40250778,P
weed,0.4987983103082931,0.37972325,H
knuckle,0.4857202613468444,0.3891555,P
photograph,0.4499666839453082,0.34804058,P
grinder,0.5013807954751405,0.3981389,P
chopper,0.482907521760917,0.41222602,P
equal,0.5634109348613955,0.42108893,P
platter,0.3700134274847777,0.4703375,P
brilliant,0.4073301328300572,0.29875642,P
race,0.5169825505489558,0.2881267,H
drugstore,0.4508672279610489,0.3484404,M
bogus,0.4611829170699291,0.12496946,M
pimple,0.5196030139628113,0.18097188,M
exquisite,0.3577264032420328,0.28527084,P
solar,0.4539543823234397,0.44146594,P
vent,0.5649005907180522,0.43760148,P
nutty,0.405645718727521,0.42012227,P
rubble,0.4717489367122523,0.38711387,P
plug,0.5438341252107768,0.41608524,P
workshop,0.550911838403995,0.21083502,P
alien,0.4205253498485145,0.20222127,P
strict,0.4867534764478528,0.18952066,P
complaint,0.5133764943232951,0.106545545,P
scripture,0.335755090753296,0.2296466,P
shelf,0.5774330853607061,0.4445454,P
pulse,0.4891258717581589,0.37991184,H
limit,0.5337405680028119,0.32064244,P
crook,0.4922658303539405,0.3451725,P
ritual,0.435829851052237,0.18678522,P
slit,0.5152223009308214,0.40253952,P
skeleton,0.5048608030797287,0.32328105,P
trusty,0.5412411802964129,0.36161983,P
buggy,0.5095390368687236,0.2174508,H
amount,0.5499591518912772,0.4855792,P
worthwhile,0.4973998199973579,0.11392722,M
twirl,0.4729492328872359,0.43916798,P
milk,0.3584335483125753,0.38271385,P
stability,0.5087981559840622,0.37690923,M
flick,0.4466878094683399,0.42476264,P
telephone,0.5304005215852363,0.28927597,P
comeback,0.5460087499197263,0.23655838,P
depend,0.5121300902358944,0.401096,P
solo,0.4631121488115858,0.43195114,P
liver,0.3288179158240172,0.3932065,H
original,0.5339351920891781,0.3936601,P
streak,0.4420173280335837,0.40092492,P
gadget,0.4028941018426335,0.24995504,M
stash,0.50064037224674,0.3457893,P
mode,0.4862829924439203,0.46433693,H
thrive,0.4928168754547788,0.16312557,P
library,0.4831150506561995,0.16212697,P
birth,0.5023309082870848,0.10884684,P
picnic,0.4496721214229187,0.34857568,P
unpack,0.5597552728178834,0.33754063,P
idiot,0.4178995732185762,0.25458857,P
slack,0.5749767758715747,0.26709878,H
utter,0.4570332996236514,0.3517154,H
complicate,0.4633448920579134,0.120838776,P
provide,0.5032580095339152,0.3715226,P
fly,0.542525042208879,0.3987101,H
floppy,0.3956166538627269,0.3334015,P
tricky,0.4847311347585628,0.28697306,P
gruesome,0.4300652379419424,0.14548495,M
pizza,0.3388351076444563,0.4034918,M
drain,0.5023422975501038,0.4564101,P
tablet,0.5103234452649674,0.39080295,P
shuttle,0.4228806492377959,0.22714473,P
yawn,0.4862623107944553,0.18941878,P
cone,0.4597016260170032,0.3222419,P
dime,0.5786213803130301,0.3772385,M
fingernail,0.4720243534845825,0.3314013,M
slip,0.5556532917567591,0.45687175,H
devour,0.469271300583272,0.43029132,P
erect,0.5291592336356006,0.18991633,P
pump,0.5020582064567599,0.30672422,H
hustle,0.5148065199500711,0.24626225,P
tart,0.3317107418136746,0.39343375,H
thankful,0.459615620849318,0.123797625,M
pile,0.4866562944733416,0.4539634,H
imagine,0.4394676749502841,0.2601042,P
cocoon,0.5152135675495878,0.27798444,P
zoom,0.4399058192604146,0.279614,P
slum,0.4904840321670548,0.13892561,P
connect,0.5156039876291308,0.3015806,P
chant,0.4456519307034089,0.16761799,P
spine,0.3761219595485178,0.28545737,P
realm,0.5025531155481583,0.15352629,P
thorough,0.5179140505791648,0.4506025,P
mutant,0.3902042707872818,0.19294512,M
drama,0.4032971922959332,0.192385,P
indigenous,0.4331186764575844,0.12840754,M
mango,0.2754725432256003,0.32477406,M
barge,0.4124392620001592,0.15670152,P
lazy,0.4750060975391678,0.35397315,P
handbag,0.4103645280593245,0.21273293,P
attraction,0.5445679362317425,0.13670386,P
miraculous,0.4983048428690844,0.15861109,P
lava,0.3585411295397107,0.4391676,P
swing,0.5963555205619354,0.2426838,P
risky,0.4965115554636483,0.13247955,M
dim,0.5326242490716243,0.34234187,P
sway,0.5628693220692297,0.20241457,P
load,0.541366448384889,0.43425342,P
scary,0.3997188909542782,0.26699188,M
sticky,0.4840291992011094,0.39046884,P
liter,0.4769065087925076,0.38052535,M
channel,0.4504127382471419,0.32860297,P
drawer,0.4544728001796014,0.36427107,P
column,0.559998441535996,0.3087235,P
trifle,0.4713273121685989,0.43039733,P
viable,0.5382111969829717,0.121616,P
goal,0.4464874639625736,0.40188217,P
mission,0.5464909868710622,0.3666108,P
imitate,0.467797057870049,0.24970514,P
instant,0.5727183788766426,0.47564134,P
pathetic,0.3794613538694799,0.12426839,P
develop,0.4919573448700843,0.4058174,P
glue,0.4442295761759604,0.31712836,P
hamburger,0.3586326957436058,0.33283252,M
wager,0.531686489548161,0.13385503,P
submission,0.611508286407491,0.2174793,P
despise,0.4084815261900623,0.09564164,M
carbon,0.3999619641143491,0.42103347,P
sheer,0.4995455900978417,0.2869706,H
raid,0.4897935344082002,0.17577623,P
bride,0.4304142339975098,0.23454668,H
meter,0.4789583553708674,0.3085471,H
brazen,0.531821288461048,0.22057667,P
permission,0.5573659688513087,0.24115728,P
thumb,0.4674668753371031,0.37342438,P
ripple,0.5247566684512496,0.44652027,P
slide,0.5245603505703017,0.42620656,P
stale,0.4744741643430839,0.45553645,P
cloth,0.3572362156221921,0.38927183,P
groove,0.4825586437854431,0.32630843,P
celery,0.2018882683596752,0.33194894,M
corpse,0.448070030583254,0.17011072,M
comfort,0.550584860110979,0.3727345,P
devotion,0.4125748306032129,0.47181094,P
rod,0.4803322045791917,0.38299027,P
melody,0.2857627480186696,0.22935,P
passionate,0.440355729872859,0.23129949,P
mixture,0.4298285293691662,0.39451018,P
garage,0.4667533545171573,0.30936593,P
outfit,0.5253217920436775,0.3675192,P
lotion,0.375552634440237,0.31342486,P
surplus,0.528991435947541,0.41587162,P
solve,0.5140406761149039,0.21992719,P
jumper,0.4139406019358741,0.14711232,H
example,0.4933242290966174,0.3471034,P
dare,0.4601682281358561,0.32991767,P
dispenser,0.4796576298328769,0.37713307,M
rim,0.5073054537782288,0.44096795,P
fashion,0.4021931812696898,0.4323049,P
hemisphere,0.6177225296352752,0.23522268,P
solution,0.5491821678281575,0.40082645,P
burp,0.4973400920310791,0.3569102,P
notorious,0.5377155158490835,0.18114793,M
pub,0.465149071018558,0.29689813,M
stripper,0.4706041345670436,0.3073191,P
cosmetic,0.4978936762267993,0.13498175,P
dynamite,0.5337441806556239,0.2551159,P
affair,0.4880173185868141,0.20495449,P
plot,0.5508407917013356,0.18794277,H
dispose,0.5472616692801785,0.3941027,P
jazz,0.3098058131825966,0.34972343,M
flank,0.500608926277566,0.33029842,P
carve,0.6047332486262744,0.4461292,P
yell,0.3932126596887624,0.17067114,P
vibrant,0.4809750287905953,0.33679578,P
rice,0.3489434630879751,0.37497243,P
skirt,0.326090437018194,0.34272912,P
static,0.48616443884324,0.27993062,P
diver,0.5055874961206839,0.21597418,P
funky,0.3498485099399341,0.3234998,H
dynamic,0.4975046238883774,0.17545477,P
brighten,0.5063067386489237,0.3762672,P
bus,0.4492122738567202,0.24084854,H
crummy,0.4601564411211613,0.2984249,P
shelter,0.5337646548143522,0.21600123,P
influence,0.5277172412692532,0.16733009,P
specialize,0.533023665574481,0.16421881,P
pretzel,0.4680086655358269,0.41383594,P
cherry,0.3288548719495451,0.41302922,P
accurate,0.5107449432569053,0.32673246,P
isolate,0.5234870593232729,0.24577536,P
billion,0.4285417718196955,0.216844,P
discomfort,0.4313787779294994,0.19375214,P
territory,0.5549860460234055,0.15953958,P
tug,0.4826244083706156,0.3131861,P
manual,0.5262541517583732,0.39051548,P
unite,0.5223896858488964,0.35701752,P
gorgeous,0.3325759233365297,0.32797563,M
rage,0.4719225176678689,0.18943141,P
lunar,0.5131054928765042,0.1924315,P
chimpanzee,0.4088316278915579,0.18559578,M
roller,0.4965712196253368,0.4293966,P
subsequent,0.5162902860165286,0.38644058,M
correct,0.5209203882858922,0.37010252,P
upholstery,0.3795623474861497,0.23549667,P
page,0.5326677369183491,0.38468134,H
print,0.4899020918457871,0.31331646,P
group,0.5907874683440939,0.41749126,P
nasty,0.4471070472939075,0.29481763,P
hunt,0.5428911104705163,0.193257,P
endeavor,0.512449061590073,0.16646023,P
consent,0.5570909313893828,0.15092634,P
blunt,0.5217319490989687,0.36120406,P
spaghetti,0.3839933624699798,0.32202485,P
accuracy,0.494315077186203,0.43534252,M
maple,0.3550885514714401,0.38247404,P
liberate,0.5225102876153859,0.21182662,P
choke,0.5895125865832527,0.37937868,P
liquor,0.4516389834504208,0.39540166,P
motion,0.6062081756392415,0.38500148,P
cactus,0.366657595763145,0.44634518,M
bottom,0.596378378753621,0.45140135,P
dunk,0.357252918054654,0.5051819,P
traction,0.5039449702273314,0.18623795,P
spinach,0.2786749198044407,0.3682641,M
cop,0.4546507537741561,0.3517902,H
wrapped,0.5231253040150758,0.459945,P
tidal,0.4829041481413353,0.22816633,P
sunset,0.5233585565031464,0.317391,P
disengage,0.5733857813656558,0.16131094,P
saddle,0.502907104238497,0.31257063,P
diet,0.4038287676402062,0.37280324,H
scoot,0.489015206067301,0.39992496,P
recite,0.467330970089143,0.12813072,P
tend,0.479133976595682,0.36544403,H
gazelle,0.3807119148057496,0.19751015,M
prior,0.5636298711907284,0.48454708,H
involve,0.5081724316001341,0.24953133,P
doodle,0.5667680170474122,0.18213136,P
tire,0.4843943325747872,0.22890267,H
flight,0.4541125525999159,0.19479746,H
math,0.4433767188103925,0.18983112,M
mackerel,0.3209272810663509,0.3102064,P
charcoal,0.4708986900176726,0.34697804,P
junk,0.5953559261736517,0.32795754,H
balloon,0.5367512390186563,0.42356518,P
frenzy,0.4854346122965666,0.27949145,P
legacy,0.560114889160502,0.1459234,P
master,0.5031759984635624,0.420567,P
field,0.5927709990340856,0.47097918,P
rut,0.5619179594097107,0.18175057,H
sometime,0.5805128898777431,0.33184928,P
active,0.6284593564209648,0.4606892,P
tummy,0.4576781687517631,0.2576007,M
user,0.3758193936583294,0.32111758,P
muscle,0.436791579022182,0.35932505,P
keel,0.5004203671341316,0.21931046,P
coast,0.4422507921086333,0.3488952,P
train,0.4592637938022596,0.27687666,P
precious,0.5466885787879376,0.29050252,P
emperor,0.3406628697164391,0.18886049,M
debris,0.4672576561345012,0.34488323,P
heat,0.5000754668999979,0.40464962,P
green,0.4838852554729502,0.35478383,P
disturb,0.4831579852602541,0.44394484,P
romantic,0.3976725754391585,0.24777026,P
sunglasses,0.3484184642790378,0.21827875,M
anticipate,0.4962168260049657,0.11719017,P
track,0.5851818376071148,0.34038925,P
gold,0.5178815443612537,0.4765979,P
proportion,0.5348039175954871,0.35654944,P
create,0.5034498827917067,0.42888564,P
intestine,0.3124826788528126,0.26322278,P
rebound,0.494141961854172,0.14574744,P
belt,0.5657207073027042,0.23540474,P
swap,0.6163940390441368,0.46828097,P
catalog,0.4798910738088078,0.16019455,P
thin,0.4909912297332062,0.41922483,P
mysterious,0.4700089335523466,0.17982444,P
foul,0.5155076506808494,0.29438624,P
logic,0.4114918661495679,0.23589754,P
magnetic,0.3703625368158136,0.28410548,P
domestic,0.6317428243510445,0.4310511,P
attitude,0.4615977579077149,0.23406963,P
sweater,0.2753089699559714,0.24629384,P
estate,0.515714070293988,0.113128245,P
relish,0.4899281305240941,0.3932436,P
pillow,0.43969363880373,0.3539722,P
rink,0.4909987893706413,0.20187262,P
allowance,0.5629616026788018,0.26185668,P
coleslaw,0.2733424414259272,0.3918627,M
nitrogen,0.3179996783725182,0.3267599,P
buckshot,0.5141094045674949,0.20752312,M
stretch,0.5304340751365064,0.3485689,P
dodo,0.4987186479673732,0.20806126,P
naughty,0.3779730508773375,0.3007007,P
quail,0.3905708823600507,0.38328508,H
height,0.5363920934803531,0.41330397,P
fanfare,0.5906463196228069,0.17378946,P
mistress,0.3812449519894186,0.17005609,P
element,0.5248894207852914,0.44826114,P
farmhouse,0.4038430456940864,0.28190002,M
hardware,0.4031506120007618,0.26205102,P
spectrum,0.5828865623822417,0.33958972,P
decision,0.54045641023232,0.17095003,P
trailing,0.541818320204081,0.21643808,P
racetrack,0.4491871636575604,0.16572696,M
doom,0.5416444235155068,0.17142835,P
fate,0.5957538526234439,0.19943978,P
host,0.576416460161083,0.16528128,H
colossal,0.5087229005329962,0.30313742,M
pharmacy,0.478263469032478,0.13948514,P
tough,0.5153807672255568,0.41311038,P
lover,0.370076538861184,0.3251901,P
sand,0.406657702698397,0.4463662,P
dine,0.4765402881867359,0.22804374,P
interior,0.597953004476592,0.46300673,P
nylon,0.3736507917048693,0.44809732,P
carnival,0.4546713116159596,0.25840366,P
lovely,0.3294031684960281,0.32267585,P
summary,0.6257869256966907,0.21043307,P
sterile,0.5153660415813992,0.36339352,P
defeat,0.4863541204283392,0.14856683,P
flashlight,0.4663995497312377,0.22093175,M
mute,0.5412024167184142,0.18850845,P
script,0.4447602925740657,0.15736337,P
sailboat,0.3977172439295853,0.25253165,M
sociable,0.4583474763883873,0.2543191,P
juicy,0.4223723689502096,0.428622,P
window,0.4626158329562415,0.33621964,P
invoke,0.5242850801584912,0.18350832,P
equipment,0.4864916355970806,0.48086116,P
insomnia,0.3341386059061171,0.16242354,M
dislike,0.418720909452315,0.21378195,P
fury,0.4393213583236086,0.21212557,P
relation,0.4503193966871325,0.14787093,P
accordion,0.3175937207806918,0.3586755,P
boil,0.4381047780665311,0.4237187,H
irony,0.396844552001008,0.110724986,P
scoop,0.5029988549226668,0.4761854,P
shrink,0.5166495955222821,0.4301349,P
compatible,0.4634626906448688,0.19229686,P
latch,0.5111434376786215,0.3498929,P
limp,0.4931933889860885,0.36001647,H
branch,0.6065389205453053,0.3679735,P
blackjack,0.5057624464352094,0.17524807,P
dust,0.4613338743738154,0.4722356,P
pointless,0.4493600781268277,0.110203855,P
fix,0.5576684942071531,0.39387727,P
burglar,0.4839145673494912,0.28892362,M
temptation,0.4978404281652447,0.41843814,P
smoke,0.4669348101127457,0.4602562,P
canal,0.4455751022569966,0.34321064,P
gift,0.5409596983653701,0.38466412,P
approve,0.4861533332473789,0.08454735,P
feast,0.472546192772019,0.30477652,P
clam,0.4148284956271014,0.4039379,P
chain,0.5358815373637894,0.25196418,P
portal,0.5426380538862131,0.14162195,P
lair,0.4717871507021596,0.21955594,P
loft,0.4596944746025769,0.19113751,P
square,0.5313054969932471,0.33094546,P
diploma,0.4058120991613411,0.22627258,M
physical,0.5149454849716458,0.13047336,P
humor,0.3440662458123714,0.33046737,P
chowder,0.309301001167621,0.41817224,M
pamphlet,0.4584086738148748,0.16992152,M
hermit,0.504722809581203,0.12945175,P
brow,0.422626705881753,0.40586036,P
jingle,0.5002407904045508,0.24546678,P
dominate,0.5381326997839285,0.21043445,P
desk,0.5575645405758378,0.17062332,P
manipulate,0.4772174868941705,0.32997808,P
meal,0.3696869014821583,0.48171318,H
task,0.5818478587392358,0.31043923,P
weakness,0.4672389494388805,0.11766887,P
wise,0.4746508721092868,0.34002286,H
potassium,0.2856639662071106,0.22459657,M
throttle,0.4391114280325198,0.23019662,P
piggyback,0.6199002714332393,0.17094946,P
winner,0.4537960401384264,0.2903733,M
camel,0.4902403115439737,0.35863185,M
invest,0.5046861109679158,0.23862873,P
poker,0.4805632225086823,0.25198874,H
goof,0.4634145843582692,0.22004652,P
magazine,0.4205160869982556,0.2706567,P
impatient,0.4340052260580387,0.27335837,P
beep,0.4637307137423938,0.43924603,P
popcorn,0.3895679885504332,0.45471242,P
format,0.4882950935083305,0.20855507,P
eyeball,0.4853256298189538,0.41939357,P
vicious,0.4670399534009419,0.2396677,P
conclusion,0.5755945751380935,0.1792465,P
claw,0.5206187722632748,0.37737522,P
entry,0.6134756810966137,0.24384373,P
nightmare,0.5067598475564015,0.17877747,P
instruct,0.4995538112053199,0.30390966,P
darkness,0.5003988839939544,0.4187154,P
access,0.5673050285375649,0.48858285,P
intend,0.47882752881932,0.42939368,P
harsh,0.5077795825897415,0.28274125,P
altitude,0.4956457570835516,0.41461983,P
hill,0.4198802210151075,0.2809024,P
stall,0.6116158841999695,0.18899861,H
basket,0.4973677769993226,0.47846118,P
tacky,0.398743836780708,0.38496634,H
souvenir,0.4790417631889599,0.15485147,M
bland,0.3776483677013091,0.3206506,P
flame,0.5388063438924856,0.42645955,P
slumber,0.5481978928540202,0.20506293,P
conclusive,0.5064574337807918,0.13359582,M
vibration,0.374633973334957,0.17688759,P
bladder,0.3309923637088363,0.18890184,P
confession,0.487287918002009,0.16334191,P
silent,0.5874066570404903,0.20461977,P
velocity,0.3627062129332932,0.24903603,P
recent,0.5890547569985339,0.17853464,P
lobe,0.3274954368639255,0.36479244,P
foolproof,0.5669968403165269,0.3674122,P
formation,0.5575095727198114,0.43742204,P
stamp,0.5826920033567915,0.35497198,P
location,0.5659877902382501,0.3744219,P
plunge,0.4576464721466212,0.46566468,P
crybaby,0.5094281300077033,0.1289378,M
batch,0.6349312243220495,0.4723326,P
proposal,0.4897908658806201,0.13901535,P
electric,0.4771561557171687,0.4101669,P
collection,0.4888388944547784,0.25747374,P
drum,0.4295850554512466,0.3958227,P
fridge,0.4207705502391895,0.3906358,M
tilt,0.5419004482241379,0.46269265,P
feather,0.4373855569237256,0.42391354,P
planner,0.6048447079343271,0.16758108,P
unsure,0.4794853082597934,0.35751593,P
wing,0.5629864456832844,0.39579204,P
molecular,0.3557934110372712,0.14117593,M
neutral,0.645177908615133,0.42300743,P
pavement,0.4333736887709337,0.18945107,P
weave,0.4680339462096108,0.3795028,P
tier,0.4995979536508183,0.40702754,H
guidance,0.6104762276356899,0.3263095,P
clarify,0.5031526724445952,0.48557538,P
locate,0.5054896226720405,0.30714896,P
pride,0.5135877208162453,0.2609617,P
northwest,0.3894419324119059,0.2487635,P
essence,0.4414565156866541,0.44994393,P
airport,0.444715829534386,0.15499508,M
park,0.4399522741759646,0.3394374,P
energetic,0.4401980835870809,0.2582282,P
rebuild,0.4901562514391788,0.2310733,P
clue,0.5292695036741247,0.15949853,P
assistant,0.5103143161264907,0.24369721,P
cabin,0.5108074782053954,0.33037868,P
clamp,0.5203550498196903,0.41952714,P
guru,0.5345139656507852,0.15355107,P
exhaustion,0.4920592115232655,0.13950953,P
knife,0.4429960010282851,0.39929017,P
saloon,0.4589123855690573,0.1738105,P
examine,0.4499605326361622,0.38469562,P
summertime,0.5064077560302738,0.31933993,M
creation,0.5509983401657415,0.27434644,P
function,0.3728384025544931,0.42164436,P
suit,0.5323516083684925,0.36522338,P
copper,0.4051422622364336,0.4943474,P
referee,0.4534815325013652,0.22147109,P
purge,0.5430748298453529,0.36482057,P
singular,0.4075524472948977,0.15859228,P
confidence,0.5433646436061994,0.21009976,P
icy,0.4697741277826642,0.4492046,P
trap,0.5577279914227209,0.39571494,H
nowadays,0.534152464899799,0.16654429,P
rhubarb,0.2824441883572586,0.3645341,M
epiphany,0.486084989171329,0.15207033,P
stiff,0.5650567770618151,0.34841567,P
clot,0.3692090403050578,0.21212736,P
curious,0.4198788656162099,0.14654577,P
vast,0.5340589602513204,0.14397739,P
unhealthy,0.5266856371495306,0.13695775,P
teenager,0.4028454020222101,0.09401727,M
dreary,0.4273782978397786,0.19482994,P
