word,nbhd_dist_100,word2vec_tiny_base_nbhd_dist_100,ambiguity_type
slop,0.5378810912010163,0.31898484,P
danger,0.5106968821663591,0.44491127,P
modest,0.5471067876644738,0.42042157,P
secretive,0.5642093197933007,0.2919006,M
strike,0.5405783832919229,0.5003725,P
attract,0.5099996682869244,0.44820106,P
separation,0.5967113584218239,0.2323214,P
nod,0.5491094406679151,0.49921468,P
instinct,0.460780839953876,0.29232457,P
sin,0.4646360966518826,0.28481296,H
fireworks,0.5079796681990544,0.4656241,P
snowball,0.6134159462891754,0.5116792,P
boardwalk,0.4363077488434719,0.22887425,M
compromise,0.5004826217208668,0.444069,P
eject,0.5762148592085264,0.29357725,P
terrible,0.4087664502072733,0.49178421,P
stew,0.292045624566651,0.33985654,P
shine,0.4814994167931124,0.46621925,P
sacrifice,0.549204312319155,0.2246892,P
cockroach,0.4235850883570019,0.3086506,M
likely,0.5120453702975984,0.3349235,P
bonfire,0.5569587783389246,0.39295727,M
briefcase,0.4806929523650515,0.41152146,M
price,0.5567301219403673,0.5070338,P
seal,0.6108020880753977,0.36112756,H
useful,0.4846246393422074,0.4733658,M
accuse,0.447499560565795,0.26762918,M
curl,0.4979270301504486,0.52643466,P
defend,0.5382894357318544,0.39460292,P
jig,0.512160290487942,0.4210063,H
canvas,0.4663212139940578,0.39017034,P
endless,0.46622627541459,0.38065335,P
advertise,0.5034203418800608,0.30244696,P
amusement,0.4780402515002682,0.40284717,P
leg,0.5187896625757229,0.4039658,P
replay,0.5582718218668257,0.17684843,P
visible,0.5091211777584774,0.4158889,P
splash,0.5422687267739957,0.43975875,P
suck,0.4652803808147246,0.4947004,P
crisis,0.4989416098386916,0.18504897,P
jiffy,0.5300388365230704,0.3477242,M
ketchup,0.3380899255743797,0.3445351,M
mile,0.4665583767388165,0.33113563,P
cloud,0.5573701125904518,0.45118153,P
ominous,0.4671033048328604,0.2778645,P
perfection,0.4568914953302251,0.32759464,P
royal,0.453394387177057,0.42964908,P
disagree,0.4828338464658411,0.548366,P
renew,0.5349260997376671,0.15070304,P
voice,0.4821065763392985,0.44161704,P
raccoon,0.3490204335545852,0.40398598,P
finale,0.4899335562696553,0.3518433,P
helpless,0.4732231430087492,0.48720962,P
crawl,0.5028558706594345,0.5274462,P
underwater,0.4684891265183381,0.43104753,P
edible,0.3558564237126673,0.3171325,P
zebra,0.3824647098091026,0.37684035,M
insurance,0.4391293593010437,0.2979569,P
bake,0.3701594640301382,0.4520802,P
final,0.5201945174010406,0.46637154,P
cello,0.2708496424105175,0.3403486,M
symbol,0.5125621250731304,0.48757038,P
seafood,0.3543213041883015,0.28699672,M
stage,0.5673316502458019,0.4618087,P
nearby,0.4871258629853806,0.476538,P
kingdom,0.4896705510198652,0.40410465,P
ham,0.3579731260188346,0.38662365,H
everyday,0.526807851036536,0.536544,P
breed,0.4597645980230524,0.34882218,P
rowboat,0.4293006546464133,0.37256107,M
postal,0.5826674794711805,0.38363507,P
payment,0.4558231278311176,0.32820714,P
blind,0.5794985360616017,0.42039177,P
press,0.5925571722907435,0.46389303,H
presence,0.5979516364454975,0.33568248,P
victorious,0.5347902066698265,0.31800908,P
bungalow,0.4057964024941908,0.2542766,M
trip,0.4871195166640401,0.4766036,P
delight,0.4280846977033088,0.3752048,P
windmill,0.491216345214553,0.41617504,P
rooftop,0.463994995941958,0.3748188,M
chicken,0.2841357084107681,0.40313283,P
bunch,0.4815022880285617,0.5150223,P
tremble,0.4931645051652793,0.49864605,P
petrol,0.5115637222017878,0.35817027,M
wooden,0.3914210512131446,0.5245547,P
fleece,0.4025116022132194,0.33904392,P
electronic,0.4882054186275396,0.25928032,P
delightful,0.3436564117869568,0.38785502,M
shudder,0.4892795538246273,0.25307757,P
heed,0.5309646775308383,0.31590155,P
racer,0.4463487364653859,0.46115685,P
upward,0.5257267380038888,0.28662962,P
campus,0.4794852850840164,0.3353876,M
wand,0.5344033560425685,0.49057153,P
pesky,0.527826818388358,0.3664915,M
forehead,0.3868970187229308,0.4264285,P
improve,0.4798155527202746,0.49992034,P
podium,0.5499709269317417,0.30216116,M
arrogant,0.3464982199203716,0.26824066,P
keyboard,0.3865983931604039,0.39305416,P
tree,0.380957196934599,0.4788561,P
healthy,0.5376069667414527,0.5294414,P
chat,0.4777113008182118,0.5056109,P
custard,0.2775507943277439,0.24161088,M
support,0.554125059770079,0.51468194,P
test,0.5540071019217904,0.48730922,H
crib,0.4788621078650654,0.49233645,P
equality,0.4722712232255568,0.22258331,M
intimidate,0.442431539427781,0.19118984,P
precaution,0.5657303453691412,0.21431106,P
mascara,0.4479697227928166,0.3501761,M
monk,0.4208236336642434,0.40507278,M
reporter,0.5046889063375711,0.40021932,P
scroll,0.4860559917840427,0.4112424,P
hop,0.4029552227200538,0.4724577,H
suggest,0.47345638996185,0.56048626,P
poodle,0.4542355551739046,0.42875144,M
rival,0.5458365767315148,0.31767178,P
comfy,0.4086652282608159,0.46830177,M
decorator,0.4644663886642211,0.29949293,M
paint,0.4454239444211774,0.42353126,P
weed,0.4987983103082931,0.41847464,H
photograph,0.4499666839453082,0.33900535,P
rental,0.5049147928372664,0.29341596,P
grinder,0.5013807954751405,0.35153496,P
equal,0.5634109348613955,0.42917052,P
platter,0.3700134274847777,0.28452918,P
brilliant,0.4073301328300572,0.4459997,P
race,0.5169825505489558,0.4648139,H
exquisite,0.3577264032420328,0.31552336,P
solar,0.4539543823234397,0.39523944,P
vent,0.5649005907180522,0.37709826,P
nutty,0.405645718727521,0.39326993,P
rubble,0.4717489367122523,0.4016235,P
plug,0.5438341252107768,0.43573704,P
workshop,0.550911838403995,0.45632747,P
alien,0.4205253498485145,0.54080695,P
strict,0.4867534764478528,0.42441738,P
complaint,0.5133764943232951,0.31477106,P
shelf,0.5774330853607061,0.48709935,P
pulse,0.4891258717581589,0.36663276,H
roar,0.3990029505374482,0.4388668,P
limit,0.5337405680028119,0.424703,P
crook,0.4922658303539405,0.34291112,P
ritual,0.435829851052237,0.32819077,P
slit,0.5152223009308214,0.28664538,P
skeleton,0.5048608030797287,0.48004165,P
trusty,0.5412411802964129,0.44939068,P
buggy,0.5095390368687236,0.3308349,H
amount,0.5499591518912772,0.44322476,P
worthwhile,0.4973998199973579,0.2695868,M
twirl,0.4729492328872359,0.48740178,P
milk,0.3584335483125753,0.40054005,P
stability,0.5087981559840622,0.24193418,M
flick,0.4466878094683399,0.45155483,P
telephone,0.5304005215852363,0.4406193,P
depend,0.5121300902358944,0.5428769,P
solo,0.4631121488115858,0.32292148,P
esteem,0.5124413722897073,0.23003267,P
hopeful,0.5237116656875547,0.5046742,P
original,0.5339351920891781,0.45856616,P
witty,0.2919713681605424,0.2452859,P
streak,0.4420173280335837,0.36175984,P
gadget,0.4028941018426335,0.38373825,M
stash,0.50064037224674,0.47294495,P
mode,0.4862829924439203,0.3790876,H
thrive,0.4928168754547788,0.33354566,P
library,0.4831150506561995,0.43639958,P
birth,0.5023309082870848,0.31174982,P
picnic,0.4496721214229187,0.49827334,P
unpack,0.5597552728178834,0.5087249,P
grudge,0.5679433205323149,0.14488362,P
utter,0.4570332996236514,0.1846143,H
provide,0.5032580095339152,0.4974034,P
fly,0.542525042208879,0.47744882,H
floppy,0.3956166538627269,0.42426193,P
tricky,0.4847311347585628,0.5027769,P
pizza,0.3388351076444563,0.334937,M
wrath,0.4903283086651803,0.31344098,P
drain,0.5023422975501038,0.45825863,P
tablet,0.5103234452649674,0.45422155,P
tanker,0.451833854492025,0.3039046,M
shuttle,0.4228806492377959,0.42259723,P
yawn,0.4862623107944553,0.5423827,P
cone,0.4597016260170032,0.4506237,P
dime,0.5786213803130301,0.37839672,M
fingernail,0.4720243534845825,0.28016874,M
slip,0.5556532917567591,0.51678604,H
devour,0.469271300583272,0.27050158,P
urgency,0.5239825952503873,0.19581456,P
pump,0.5020582064567599,0.4961908,H
hustle,0.5148065199500711,0.36867958,P
scalpel,0.4815550863003588,0.27095097,M
tart,0.3317107418136746,0.24455863,H
meditate,0.4746250395415701,0.38648614,P
thankful,0.459615620849318,0.49948215,M
pile,0.4866562944733416,0.5001245,H
imagine,0.4394676749502841,0.5379513,P
cocoon,0.5152135675495878,0.52008545,P
zoom,0.4399058192604146,0.39146078,P
connect,0.5156039876291308,0.41338244,P
chant,0.4456519307034089,0.43828994,P
spine,0.3761219595485178,0.40042964,P
realm,0.5025531155481583,0.30498922,P
thorough,0.5179140505791648,0.31945765,P
burial,0.423203644825993,0.3675051,M
drama,0.4032971922959332,0.2821715,P
mango,0.2754725432256003,0.34847018,M
treaty,0.4813985792551933,0.26885948,P
lazy,0.4750060975391678,0.47639957,P
handbag,0.4103645280593245,0.33851206,P
attraction,0.5445679362317425,0.33731982,P
miraculous,0.4983048428690844,0.39604828,P
copilot,0.4923354585940764,0.47777644,M
dart,0.5024213560770484,0.40753973,P
lava,0.3585411295397107,0.44844562,P
swing,0.5963555205619354,0.48176613,P
risky,0.4965115554636483,0.45528373,M
dim,0.5326242490716243,0.41858083,P
sway,0.5628693220692297,0.47223946,P
load,0.541366448384889,0.48308972,P
scary,0.3997188909542782,0.4855964,M
sticky,0.4840291992011094,0.4306096,P
channel,0.4504127382471419,0.4742336,P
drawer,0.4544728001796014,0.45139152,P
column,0.559998441535996,0.34123302,P
prosperous,0.5294140791949338,0.29738456,P
goal,0.4464874639625736,0.47278705,P
mission,0.5464909868710622,0.43696716,P
hyena,0.358333126389706,0.36595708,M
imitate,0.467797057870049,0.446991,P
downstairs,0.4022344764238267,0.53876704,P
instant,0.5727183788766426,0.40645686,P
pew,0.5117223108363751,0.422629,P
develop,0.4919573448700843,0.23643641,P
glue,0.4442295761759604,0.42327926,P
hamburger,0.3586326957436058,0.32104892,M
monstrous,0.4386538825040583,0.29531097,P
comic,0.3918202628130209,0.3535281,P
outrun,0.5559215134362787,0.38326317,P
carbon,0.3999619641143491,0.3637853,P
sheer,0.4995455900978417,0.29822585,H
bride,0.4304142339975098,0.46824765,H
meter,0.4789583553708674,0.4037804,H
permission,0.5573659688513087,0.4871919,P
thumb,0.4674668753371031,0.45185262,P
ripple,0.5247566684512496,0.32490093,P
slide,0.5245603505703017,0.48221165,P
dune,0.4111234904878781,0.36378,M
stale,0.4744741643430839,0.28891614,P
occurrence,0.5307007067530876,0.27866507,P
cloth,0.3572362156221921,0.43846047,P
celery,0.2018882683596752,0.31421697,M
microphone,0.4596697042733407,0.42465252,M
comfort,0.550584860110979,0.52967936,P
devotion,0.4125748306032129,0.21684161,P
rod,0.4803322045791917,0.40985066,P
melody,0.2857627480186696,0.3825267,P
passionate,0.440355729872859,0.35276878,P
mixture,0.4298285293691662,0.34934166,P
garage,0.4667533545171573,0.4692193,P
outfit,0.5253217920436775,0.39498606,P
lotion,0.375552634440237,0.46275192,P
solve,0.5140406761149039,0.49154598,P
potty,0.5275354395358767,0.51079065,P
ashtray,0.4648644120376764,0.43588367,M
jumper,0.4139406019358741,0.5024397,H
example,0.4933242290966174,0.4002273,P
dare,0.4601682281358561,0.55731976,P
dispenser,0.4796576298328769,0.29497442,M
rim,0.5073054537782288,0.36480004,P
fashion,0.4021931812696898,0.4367231,P
solution,0.5491821678281575,0.45496213,P
burp,0.4973400920310791,0.3953688,P
pub,0.465149071018558,0.27840474,M
plight,0.5534995906086589,0.33018455,H
plot,0.5508407917013356,0.5972879,H
arena,0.5029722710180283,0.3385019,P
trucker,0.5096223083814866,0.37495726,P
dispose,0.5472616692801785,0.27106297,P
jazz,0.3098058131825966,0.4537524,M
carve,0.6047332486262744,0.451672,P
yell,0.3932126596887624,0.50788844,P
vibrant,0.4809750287905953,0.3328476,P
unnoticed,0.5496677512166631,0.2907431,M
rice,0.3489434630879751,0.33900863,P
mannequin,0.4310279413708028,0.29725257,P
skirt,0.326090437018194,0.39068997,P
static,0.48616443884324,0.25973418,P
diver,0.5055874961206839,0.45041215,P
funky,0.3498485099399341,0.28802747,H
brighten,0.5063067386489237,0.4267037,P
bus,0.4492122738567202,0.42535484,H
crummy,0.4601564411211613,0.20966855,P
shelter,0.5337646548143522,0.5106712,P
influence,0.5277172412692532,0.20193763,P
pretzel,0.4680086655358269,0.42280078,P
hilarious,0.298967690343547,0.45101035,P
cherry,0.3288548719495451,0.37206224,P
accurate,0.5107449432569053,0.3072303,P
discomfort,0.4313787779294994,0.2750786,P
territory,0.5549860460234055,0.38153735,P
tug,0.4826244083706156,0.5303386,P
manual,0.5262541517583732,0.3067337,P
unite,0.5223896858488964,0.5428371,P
overhear,0.4729736413816983,0.20979458,M
gorgeous,0.3325759233365297,0.3241525,M
rage,0.4719225176678689,0.33228388,P
lunar,0.5131054928765042,0.32889012,P
chimpanzee,0.4088316278915579,0.3361316,M
roller,0.4965712196253368,0.45580852,P
pussycat,0.5309049264444982,0.32183015,M
correct,0.5209203882858922,0.37859723,P
morale,0.5818385677094183,0.17677185,M
page,0.5326677369183491,0.43421143,H
print,0.4899020918457871,0.45266843,P
parakeet,0.3461526766301069,0.3091687,M
group,0.5907874683440939,0.51512367,P
nasty,0.4471070472939075,0.4055459,P
hunt,0.5428911104705163,0.5219162,P
consent,0.5570909313893828,0.18165693,P
spaghetti,0.3839933624699798,0.33498847,P
accuracy,0.494315077186203,0.2835604,M
maple,0.3550885514714401,0.51771253,P
choke,0.5895125865832527,0.43376228,P
motion,0.6062081756392415,0.5002512,P
cactus,0.366657595763145,0.4502648,M
bottom,0.596378378753621,0.5483848,P
dunk,0.357252918054654,0.2428571,P
showdown,0.51502007818091,0.2105473,P
fearful,0.428865926698324,0.46121648,P
spinach,0.2786749198044407,0.30159867,M
cop,0.4546507537741561,0.4574144,H
wrapped,0.5231253040150758,0.48222446,P
tidal,0.4829041481413353,0.27118674,P
sunset,0.5233585565031464,0.4841938,P
saddle,0.502907104238497,0.447955,P
diet,0.4038287676402062,0.45933777,H
scoot,0.489015206067301,0.4330507,P
raffle,0.5619389719108364,0.22362566,P
recite,0.467330970089143,0.3575399,P
tend,0.479133976595682,0.41467994,H
gazelle,0.3807119148057496,0.33147126,M
involve,0.5081724316001341,0.45830265,P
doodle,0.5667680170474122,0.3486985,P
tire,0.4843943325747872,0.42118847,H
flight,0.4541125525999159,0.45071536,H
math,0.4433767188103925,0.40710694,M
charcoal,0.4708986900176726,0.33935028,P
junk,0.5953559261736517,0.45148614,H
balloon,0.5367512390186563,0.4957695,P
legacy,0.560114889160502,0.20637633,P
master,0.5031759984635624,0.40536794,P
field,0.5927709990340856,0.44790962,P
sometime,0.5805128898777431,0.5062105,P
active,0.6284593564209648,0.48704898,P
cargo,0.4437351945563936,0.41528267,M
tummy,0.4576781687517631,0.46416476,M
user,0.3758193936583294,0.2649479,P
muscle,0.436791579022182,0.50527495,P
coast,0.4422507921086333,0.40824497,P
train,0.4592637938022596,0.4064944,P
precious,0.5466885787879376,0.45080298,P
setback,0.5461561045911817,0.21833986,P
debris,0.4672576561345012,0.3380249,P
heat,0.5000754668999979,0.4580073,P
green,0.4838852554729502,0.4900594,P
disturb,0.4831579852602541,0.515939,P
romantic,0.3976725754391585,0.24981649,P
sunglasses,0.3484184642790378,0.42137837,M
nightfall,0.5011190008954239,0.4135458,M
track,0.5851818376071148,0.43659493,P
gold,0.5178815443612537,0.44663227,P
create,0.5034498827917067,0.48706377,P
aircraft,0.3194237578624895,0.32919735,M
wandering,0.4475580506024101,0.45956248,P
belt,0.5657207073027042,0.36842826,P
swap,0.6163940390441368,0.50055945,P
catalog,0.4798910738088078,0.38616496,P
thin,0.4909912297332062,0.4772834,P
mysterious,0.4700089335523466,0.46091104,P
foul,0.5155076506808494,0.33694455,P
logic,0.4114918661495679,0.27207503,P
magnetic,0.3703625368158136,0.30981904,P
attitude,0.4615977579077149,0.36666584,P
sweater,0.2753089699559714,0.37733546,P
estate,0.515714070293988,0.22014149,P
relish,0.4899281305240941,0.21092129,P
pillow,0.43969363880373,0.45383367,P
rink,0.4909987893706413,0.50235707,P
allowance,0.5629616026788018,0.44722024,P
stretch,0.5304340751365064,0.51217365,P
dodo,0.4987186479673732,0.3246369,P
naughty,0.3779730508773375,0.47006622,P
height,0.5363920934803531,0.42750382,P
element,0.5248894207852914,0.2993001,P
farmhouse,0.4038430456940864,0.3827919,M
backstage,0.5015216576030618,0.4701534,P
hardware,0.4031506120007618,0.3379831,P
decision,0.54045641023232,0.39933124,P
trailing,0.541818320204081,0.3639021,P
racetrack,0.4491871636575604,0.29027787,M
doom,0.5416444235155068,0.28573748,P
fate,0.5957538526234439,0.31094068,P
amulet,0.4148870194056731,0.3374263,M
host,0.576416460161083,0.47067937,H
pharmacy,0.478263469032478,0.37214863,P
tough,0.5153807672255568,0.45927975,P
lover,0.370076538861184,0.39149845,P
sand,0.406657702698397,0.44008517,P
interior,0.597953004476592,0.24839549,P
carnival,0.4546713116159596,0.40877476,P
decipher,0.4711147336957365,0.18946007,P
unwilling,0.4573930713386452,0.28637826,P
lovely,0.3294031684960281,0.4519949,P
defeat,0.4863541204283392,0.32507688,P
flashlight,0.4663995497312377,0.48118374,M
mute,0.5412024167184142,0.24520881,P
script,0.4447602925740657,0.31619444,P
sailboat,0.3977172439295853,0.38496003,M
squeal,0.4215024956177865,0.4078103,P
juicy,0.4223723689502096,0.37693173,P
window,0.4626158329562415,0.5352296,P
cherish,0.4889566367830313,0.36449307,P
equipment,0.4864916355970806,0.47043708,P
persuasive,0.4344329054682725,0.31109205,M
volleyball,0.4429856572901506,0.37892997,P
dislike,0.418720909452315,0.29450962,P
fury,0.4393213583236086,0.29606715,P
accordion,0.3175937207806918,0.2659853,P
boil,0.4381047780665311,0.42165664,H
irony,0.396844552001008,0.488941,P
scoop,0.5029988549226668,0.4574064,P
shrink,0.5166495955222821,0.5235478,P
latch,0.5111434376786215,0.38786656,P
limp,0.4931933889860885,0.40574986,H
eyeliner,0.4204672788382487,0.32923925,M
branch,0.6065389205453053,0.4716008,P
dust,0.4613338743738154,0.49036875,P
pointless,0.4493600781268277,0.1685094,P
fix,0.5576684942071531,0.4865172,P
burglar,0.4839145673494912,0.3146097,M
temptation,0.4978404281652447,0.4075347,P
smoke,0.4669348101127457,0.4153093,P
gift,0.5409596983653701,0.48794287,P
approve,0.4861533332473789,0.26970795,P
feast,0.472546192772019,0.5204497,P
clam,0.4148284956271014,0.40876946,P
chain,0.5358815373637894,0.39982072,P
tribe,0.4477893860241843,0.34740514,P
portal,0.5426380538862131,0.35690197,P
leash,0.5310359826448663,0.46536607,P
lair,0.4717871507021596,0.31540945,P
loft,0.4596944746025769,0.4583802,P
square,0.5313054969932471,0.48247492,P
physical,0.5149454849716458,0.25981396,P
manure,0.4330490827881588,0.3087404,P
humor,0.3440662458123714,0.35415667,P
chowder,0.309301001167621,0.2972346,M
hermit,0.504722809581203,0.39194915,P
brow,0.422626705881753,0.29847768,P
chaotic,0.4954095761239633,0.36958474,M
jingle,0.5002407904045508,0.43554977,P
desk,0.5575645405758378,0.41884768,P
meal,0.3696869014821583,0.39807457,H
task,0.5818478587392358,0.46209475,P
semester,0.5091475272657472,0.20388442,M
weakness,0.4672389494388805,0.3146856,P
wise,0.4746508721092868,0.5038959,H
throttle,0.4391114280325198,0.28929475,P
piggyback,0.6199002714332393,0.25346515,P
winner,0.4537960401384264,0.4541994,M
camel,0.4902403115439737,0.47585687,M
invest,0.5046861109679158,0.15461363,P
feeble,0.5012504732529038,0.231505,P
poker,0.4805632225086823,0.34962642,H
magazine,0.4205160869982556,0.38905743,P
disgrace,0.4812380672260757,0.15528677,P
impatient,0.4340052260580387,0.50380385,P
beep,0.4637307137423938,0.39456853,P
popcorn,0.3895679885504332,0.3863866,P
eyeball,0.4853256298189538,0.20506942,P
vicious,0.4670399534009419,0.2602223,P
bookie,0.5107110648800556,0.2566113,M
conclusion,0.5755945751380935,0.31349185,P
claw,0.5206187722632748,0.46670806,P
entry,0.6134756810966137,0.4213647,P
nightmare,0.5067598475564015,0.52715814,P
darkness,0.5003988839939544,0.33003002,P
twitch,0.4806775182393499,0.32762852,P
access,0.5673050285375649,0.3741357,P
memorize,0.4892245972287366,0.19795597,M
harsh,0.5077795825897415,0.5291255,P
altitude,0.4956457570835516,0.32290134,P
hill,0.4198802210151075,0.49295673,P
stall,0.6116158841999695,0.4516416,H
basket,0.4973677769993226,0.49569833,P
criticize,0.4043277428273429,0.20545517,P
sorcerer,0.3729024123926535,0.28519872,M
souvenir,0.4790417631889599,0.47225174,M
bland,0.3776483677013091,0.30622032,P
relentless,0.458605559306153,0.27564228,P
robbery,0.4522348721460875,0.35236704,M
flame,0.5388063438924856,0.46180135,P
slumber,0.5481978928540202,0.3129347,P
vibration,0.374633973334957,0.31610975,P
bladder,0.3309923637088363,0.22980157,P
silent,0.5874066570404903,0.47711593,P
recent,0.5890547569985339,0.29019952,P
formation,0.5575095727198114,0.3153157,P
stamp,0.5826920033567915,0.3874921,P
location,0.5659877902382501,0.34735644,P
plunge,0.4576464721466212,0.41140297,P
crybaby,0.5094281300077033,0.37324432,M
batch,0.6349312243220495,0.38640687,P
proposal,0.4897908658806201,0.2809537,P
electric,0.4771561557171687,0.4117862,P
collection,0.4888388944547784,0.5325313,P
drum,0.4295850554512466,0.4034404,P
fridge,0.4207705502391895,0.46262947,M
tilt,0.5419004482241379,0.41066346,P
feather,0.4373855569237256,0.43243337,P
planner,0.6048447079343271,0.32197058,P
unsure,0.4794853082597934,0.4469242,P
wing,0.5629864456832844,0.5024288,P
pavement,0.4333736887709337,0.46288216,P
weave,0.4680339462096108,0.36088017,P
guidance,0.6104762276356899,0.353511,P
locate,0.5054896226720405,0.35419002,P
defensive,0.4262179759513282,0.20977803,P
pride,0.5135877208162453,0.38756734,P
airport,0.444715829534386,0.4308064,M
park,0.4399522741759646,0.5229965,P
energetic,0.4401980835870809,0.42691627,P
rebuild,0.4901562514391788,0.4597431,P
clue,0.5292695036741247,0.5270013,P
assistant,0.5103143161264907,0.35461277,P
cabin,0.5108074782053954,0.4730868,P
clamp,0.5203550498196903,0.30516478,P
gymnastics,0.3975686221504342,0.3151899,P
guru,0.5345139656507852,0.30038702,P
exhaustion,0.4920592115232655,0.31334063,P
knife,0.4429960010282851,0.4476926,P
examine,0.4499605326361622,0.5282343,P
summertime,0.5064077560302738,0.4115417,M
creation,0.5509983401657415,0.44765082,P
function,0.3728384025544931,0.23113781,P
suit,0.5323516083684925,0.41208535,P
copper,0.4051422622364336,0.46031815,P
referee,0.4534815325013652,0.45861617,P
confidence,0.5433646436061994,0.371412,P
courtyard,0.3534878551941594,0.381623,M
icy,0.4697741277826642,0.5078026,P
leopard,0.3607893771490175,0.36411068,P
trap,0.5577279914227209,0.50780356,H
nowadays,0.534152464899799,0.24210356,P
scrapbook,0.4572068497259529,0.31430587,M
stiff,0.5650567770618151,0.45534697,P
chimp,0.4397726259518354,0.36131436,M
curious,0.4198788656162099,0.553479,P
vast,0.5340589602513204,0.35922036,P
unhealthy,0.5266856371495306,0.3663395,P
teenager,0.4028454020222101,0.2921345,M
dreary,0.4273782978397786,0.3190193,P
shift,0.5378847083303981,0.3372499,P
fabric,0.4205051824662519,0.3592584,P
unclean,0.5230907644679178,0.21061021,P
countdown,0.6136719998092819,0.29677892,P
panda,0.4548584722931782,0.39022782,P
locker,0.495368328397348,0.4281641,P
wildcat,0.6374367931092813,0.30197418,P
carousel,0.5098770243309321,0.46426544,P
nervous,0.5116454703837975,0.4961676,P
tyrant,0.4887112962287071,0.1846315,P
lottery,0.551733265406368,0.36473018,P
waffle,0.4204126460277494,0.37411565,H
slight,0.5738137962676879,0.30129516,P
mighty,0.5224667781930055,0.4438615,P
pad,0.5898273687867194,0.57717943,H
common,0.557899528575326,0.5336633,P
genius,0.4673785175656181,0.3625586,P
raincoat,0.3774297369736817,0.47759932,M
perform,0.5782903880875097,0.48603043,P
sundown,0.5092729955622677,0.28359056,M
couch,0.4198363169330931,0.44361123,P
aside,0.6474518281463374,0.5285469,P
ignorance,0.3980920893341835,0.26995555,M
slick,0.5409615193380773,0.39786977,H
sheet,0.5561541097809422,0.437411,H
growth,0.4778515494230016,0.32330427,P
arrange,0.5712840087780571,0.42149162,P
elephant,0.3789695655122153,0.36905053,M
tender,0.6007421114307239,0.32277262,H
arm,0.5925850063407304,0.4183839,H
sneak,0.5623721935189883,0.5745208,P
expedition,0.4966196407560515,0.31977865,P
hometown,0.5964530214346425,0.3414215,M
opponent,0.5432792435539825,0.32905963,M
link,0.5791579929111657,0.4036357,P
blink,0.5058287906429259,0.5233249,P
nip,0.5724125296819129,0.3371608,H
carton,0.4179887717721066,0.42233735,P
uncertain,0.51438267732297,0.34377372,P
classroom,0.4617892632846833,0.46242428,M
reputation,0.5143091276301952,0.26717344,P
hammer,0.5714409097838921,0.41120937,P
flip,0.5219316290200992,0.5547325,H
crystal,0.4886072432166838,0.41314933,P
airfield,0.4147665226901985,0.33110514,M
sword,0.412247619810588,0.4084244,P
propeller,0.35611231550346,0.39290643,M
mattress,0.4221043628710723,0.44932842,P
bag,0.4232727858181548,0.4896902,P
weapon,0.4859660753007326,0.41637924,P
obedient,0.4766532627958437,0.49964738,M
push,0.5027863133685437,0.48738927,P
rodent,0.3585593840176826,0.31243098,P
frown,0.5083330168840985,0.55071604,P
lunchtime,0.4837505217447355,0.5326246,M
appreciate,0.475020006183364,0.42169926,P
exception,0.5569246263248732,0.380603,P
texture,0.3815254224893642,0.54279923,P
nibble,0.4922652710179436,0.46285602,P
fruity,0.2985250094535441,0.36793414,P
roadside,0.4693182308900571,0.34363243,P
bead,0.4427725086507441,0.41431817,P
stomp,0.4752941701307535,0.5130062,P
boa,0.3940396605031839,0.38144362,P
eerie,0.3930303134263344,0.31928295,M
tackle,0.5451418999217266,0.3923269,P
artifact,0.473174244066342,0.24786294,P
maker,0.4743227826854443,0.5086807,P
bald,0.4686633149625674,0.47684067,P
pinch,0.5136575175791696,0.5022409,P
student,0.495702032504532,0.38671613,P
disposal,0.5658097548556373,0.20968364,P
attention,0.5739581072326357,0.49205124,P
ballerina,0.4066230521590791,0.48991358,P
microscope,0.4721409675468368,0.48314476,M
choir,0.4199281004478065,0.359989,P
reindeer,0.4434249955057111,0.40269446,M
rock,0.3861370417651888,0.4622833,H
selfish,0.3895187502287067,0.46816644,P
persistent,0.5004163747107306,0.50715387,P
click,0.4584104251109498,0.44335365,P
tone,0.4971106254274147,0.38591567,P
paste,0.3283189201781444,0.35760558,H
scar,0.4393988389907363,0.45560056,P
anger,0.3745195321750805,0.37738976,P
exercise,0.5686551355473927,0.5128073,P
jungle,0.5012161989609908,0.4469066,P
fantastic,0.4107929770442272,0.42313012,P
doorbell,0.5169940878502548,0.538841,M
intricate,0.4214981791395089,0.32649112,M
swarm,0.5095477327509375,0.37718475,H
athlete,0.4316287681489112,0.32533413,P
tin,0.4984280052615293,0.48044628,P
chore,0.5034734852800815,0.4113475,P
nook,0.5418830493988716,0.38735285,M
solid,0.5357468353404011,0.41525546,P
toot,0.5410777832757983,0.41657963,P
banjo,0.2976924678670871,0.33770353,M
public,0.6330943311531082,0.40901822,P
orphanage,0.5012127478746681,0.38643956,M
incident,0.5210240559673887,0.3469682,P
smash,0.5626899885460905,0.4828502,P
tuck,0.5193332429064864,0.58248883,P
factory,0.4921102519601735,0.44699708,M
exhaust,0.4182504622976876,0.26378775,P
expiration,0.599077470541908,0.2556723,P
ghost,0.4925117564268037,0.50589156,P
buzzer,0.3549424621331752,0.41822702,M
relic,0.5316208050016935,0.29754204,P
jackpot,0.5861080784390361,0.27473766,P
hydrant,0.5586313493457883,0.40067104,M
grapefruit,0.3362413622577987,0.26310202,P
papaya,0.3116233806563425,0.40019986,M
feed,0.5165425116017817,0.53657264,P
scratch,0.6020366611460743,0.44887868,P
soldier,0.4653318247012201,0.4535676,P
